grid_id,Station,date,level_daily_mean_m,level_daily_max_m,n_obs
PUNE_G001,Dattawadi,2023-07-06,542.302,542.36,95
PUNE_G001,Dattawadi,2023-07-07,542.32,542.35,95
PUNE_G001,Dattawadi,2023-07-08,542.328,542.36,96
PUNE_G001,Dattawadi,2023-07-09,542.324,542.36,96
PUNE_G001,Dattawadi,2023-07-10,542.323,542.38,96
PUNE_G001,Dattawadi,2023-07-11,542.327,542.36,95
PUNE_G001,Dattawadi,2023-07-12,542.321,542.36,87
PUNE_G001,Dattawadi,2023-07-13,542.296,542.32,85
PUNE_G001,Dattawadi,2023-07-14,542.321,542.34,96
PUNE_G001,Dattawadi,2023-07-15,542.312,542.35,95
PUNE_G001,Dattawadi,2023-07-16,542.324,542.35,94
PUNE_G001,Dattawadi,2023-07-17,542.332,542.37,94
PUNE_G001,Dattawadi,2023-07-18,542.349,542.39,88
PUNE_G001,Dattawadi,2023-07-19,542.375,542.42,92
PUNE_G001,Dattawadi,2023-07-20,542.35,542.38,75
PUNE_G001,Dattawadi,2023-07-21,542.347,542.38,88
PUNE_G001,Dattawadi,2023-07-22,542.366,542.4,91
PUNE_G001,Dattawadi,2023-07-23,542.387,542.49,90
PUNE_G001,Dattawadi,2023-07-24,542.45,542.51,95
PUNE_G001,Dattawadi,2023-07-25,542.393,542.51,92
PUNE_G001,Dattawadi,2023-07-26,542.731,543.28,48
PUNE_G001,Dattawadi,2023-07-27,542.523,543.44,95
PUNE_G001,Dattawadi,2023-07-28,543.044,543.61,84
PUNE_G001,Dattawadi,2023-07-29,542.416,542.52,96
PUNE_G001,Dattawadi,2023-07-30,542.739,542.87,95
PUNE_G001,Dattawadi,2023-07-31,542.619,542.74,84
PUNE_G001,Dattawadi,2023-08-01,542.43,542.43,2
PUNE_G001,Dattawadi,2023-08-02,542.381,542.41,86
PUNE_G001,Dattawadi,2023-08-03,542.373,542.41,93
PUNE_G001,Dattawadi,2023-08-04,542.383,542.42,92
PUNE_G001,Dattawadi,2023-08-05,542.377,542.44,96
PUNE_G001,Dattawadi,2023-08-06,542.369,542.82,94
PUNE_G001,Dattawadi,2023-08-07,542.367,542.48,94
PUNE_G001,Dattawadi,2023-08-08,542.366,542.91,95
PUNE_G001,Dattawadi,2023-08-09,542.359,542.4,95
PUNE_G001,Dattawadi,2023-08-10,542.361,542.4,94
PUNE_G001,Dattawadi,2023-08-11,542.354,542.39,96
PUNE_G001,Dattawadi,2023-08-12,542.353,542.38,94
PUNE_G001,Dattawadi,2023-08-13,542.344,542.38,94
PUNE_G001,Dattawadi,2023-08-14,542.34,542.37,96
PUNE_G001,Dattawadi,2023-08-15,542.339,542.37,92
PUNE_G001,Dattawadi,2023-08-16,542.337,542.37,93
PUNE_G001,Dattawadi,2023-08-17,542.344,542.39,93
PUNE_G001,Dattawadi,2023-08-18,542.337,542.37,92
PUNE_G001,Dattawadi,2023-08-19,542.341,542.38,89
PUNE_G001,Dattawadi,2023-08-20,542.355,542.79,92
PUNE_G001,Dattawadi,2023-08-21,542.341,542.37,89
PUNE_G001,Dattawadi,2023-08-22,542.34,542.37,94
PUNE_G001,Dattawadi,2023-08-23,542.359,542.37,93
PUNE_G001,Dattawadi,2023-08-24,542.336,542.37,93
PUNE_G001,Dattawadi,2023-08-25,542.344,542.38,91
PUNE_G001,Dattawadi,2023-08-26,542.367,542.84,93
PUNE_G001,Dattawadi,2023-08-27,542.286,542.61,94
PUNE_G001,Dattawadi,2023-08-28,542.264,542.48,94
PUNE_G001,Dattawadi,2023-08-29,542.33,542.63,91
PUNE_G001,Dattawadi,2023-08-30,542.342,542.46,95
PUNE_G001,Dattawadi,2023-08-31,542.303,542.34,91
PUNE_G001,Dattawadi,2023-09-01,542.303,542.37,93
PUNE_G001,Dattawadi,2023-09-02,543.306,544.02,83
PUNE_G001,Dattawadi,2023-09-03,543.668,544.02,87
PUNE_G001,Dattawadi,2023-09-04,543.17,543.17,73
PUNE_G001,Dattawadi,2023-09-05,543.17,543.17,85
PUNE_G001,Dattawadi,2023-09-06,543.17,543.17,79
PUNE_G001,Dattawadi,2023-09-07,543.17,543.17,86
PUNE_G001,Dattawadi,2023-09-08,543.17,543.17,85
PUNE_G001,Dattawadi,2023-09-09,543.17,543.17,92
PUNE_G001,Dattawadi,2023-09-10,543.17,543.17,95
PUNE_G001,Dattawadi,2023-09-11,543.17,543.17,92
PUNE_G001,Dattawadi,2023-09-12,542.453,543.21,92
PUNE_G001,Dattawadi,2023-09-13,541.377,541.42,95
PUNE_G001,Dattawadi,2023-09-14,541.375,541.41,94
PUNE_G001,Dattawadi,2023-09-15,541.383,541.44,96
PUNE_G001,Dattawadi,2023-09-16,541.377,541.41,87
PUNE_G001,Dattawadi,2023-09-17,541.384,541.42,95
PUNE_G001,Dattawadi,2023-09-18,541.38,541.41,93
PUNE_G001,Dattawadi,2023-09-19,541.379,541.41,95
PUNE_G001,Dattawadi,2023-09-20,541.375,541.41,92
PUNE_G001,Dattawadi,2023-09-21,541.379,541.41,93
PUNE_G001,Dattawadi,2023-09-22,541.432,541.67,93
PUNE_G001,Dattawadi,2023-09-23,541.48,541.77,89
PUNE_G001,Dattawadi,2023-09-24,541.43,541.51,90
PUNE_G001,Dattawadi,2023-09-25,541.398,541.43,91
PUNE_G001,Dattawadi,2023-09-26,541.448,541.82,89
PUNE_G001,Dattawadi,2023-09-27,541.496,541.78,94
PUNE_G001,Dattawadi,2023-09-28,541.597,542.29,91
PUNE_G001,Dattawadi,2023-09-29,541.594,541.82,85
PUNE_G001,Dattawadi,2023-09-30,542.234,542.5,83
PUNE_G001,Dattawadi,2023-10-01,542.345,542.37,88
PUNE_G001,Dattawadi,2023-10-02,542.199,542.37,95
PUNE_G001,Dattawadi,2023-10-03,541.615,542.0,95
PUNE_G001,Dattawadi,2023-10-04,541.454,541.49,96
PUNE_G001,Dattawadi,2023-10-05,541.443,541.48,95
PUNE_G001,Dattawadi,2023-10-06,541.432,541.47,96
PUNE_G001,Dattawadi,2023-10-07,541.425,541.45,95
PUNE_G001,Dattawadi,2023-10-08,541.416,541.45,95
PUNE_G001,Dattawadi,2023-10-09,541.412,541.44,95
PUNE_G001,Dattawadi,2023-10-10,541.41,541.44,96
PUNE_G001,Dattawadi,2023-10-11,541.404,541.44,95
PUNE_G001,Dattawadi,2023-10-12,541.399,541.43,95
PUNE_G001,Dattawadi,2023-10-13,541.396,541.43,93
PUNE_G001,Dattawadi,2023-10-14,541.397,541.43,83
PUNE_G001,Dattawadi,2023-10-16,541.394,541.41,37
PUNE_G001,Dattawadi,2023-10-17,541.389,541.42,95
PUNE_G001,Dattawadi,2023-10-18,541.387,541.42,85
PUNE_G001,Dattawadi,2023-10-19,541.384,541.42,84
PUNE_G001,Dattawadi,2023-10-20,541.379,541.41,64
PUNE_G001,Dattawadi,2023-10-21,541.381,541.41,57
PUNE_G001,Dattawadi,2023-10-22,541.377,541.41,42
PUNE_G001,Dattawadi,2023-10-23,541.375,541.4,46
PUNE_G001,Dattawadi,2023-10-24,541.379,541.41,51
PUNE_G001,Dattawadi,2023-10-25,541.379,541.41,72
PUNE_G001,Dattawadi,2023-10-26,541.379,541.41,88
PUNE_G001,Dattawadi,2023-10-27,541.377,541.41,91
PUNE_G001,Dattawadi,2023-10-28,541.374,541.41,93
PUNE_G001,Dattawadi,2023-10-29,541.377,541.41,96
PUNE_G001,Dattawadi,2023-10-30,541.374,541.41,93
PUNE_G001,Dattawadi,2023-10-31,541.376,541.41,92
PUNE_G001,Dattawadi,2023-11-01,541.373,541.41,90
PUNE_G001,Dattawadi,2023-11-02,541.372,541.42,79
PUNE_G001,Dattawadi,2023-11-03,541.377,541.41,87
PUNE_G001,Dattawadi,2023-11-04,541.373,541.41,83
PUNE_G001,Dattawadi,2023-11-05,541.371,541.41,88
PUNE_G001,Dattawadi,2023-11-06,541.365,541.4,93
PUNE_G001,Dattawadi,2023-11-07,541.367,541.4,86
PUNE_G001,Dattawadi,2023-11-08,541.366,541.4,94
PUNE_G001,Dattawadi,2023-11-09,541.369,541.4,91
PUNE_G001,Dattawadi,2023-11-10,541.445,541.84,91
PUNE_G001,Dattawadi,2023-11-11,541.392,541.46,91
PUNE_G001,Dattawadi,2023-11-12,541.373,541.4,89
PUNE_G001,Dattawadi,2023-11-13,541.367,541.39,87
PUNE_G001,Dattawadi,2023-11-14,541.364,541.39,88
PUNE_G001,Dattawadi,2023-11-15,541.363,541.39,92
PUNE_G001,Dattawadi,2023-11-16,541.364,541.39,90
PUNE_G001,Dattawadi,2023-11-17,541.367,541.4,90
PUNE_G001,Dattawadi,2023-11-18,541.368,541.4,95
PUNE_G001,Dattawadi,2023-11-19,541.367,541.4,88
PUNE_G001,Dattawadi,2023-11-20,541.373,541.4,89
PUNE_G001,Dattawadi,2023-11-21,541.365,541.39,81
PUNE_G001,Dattawadi,2023-11-22,541.366,541.4,90
PUNE_G001,Dattawadi,2023-11-23,541.363,541.39,92
PUNE_G001,Dattawadi,2023-11-24,541.365,541.39,91
PUNE_G001,Dattawadi,2023-11-25,541.362,541.39,87
PUNE_G001,Dattawadi,2023-11-26,541.364,541.43,73
PUNE_G001,Dattawadi,2023-11-27,541.4,541.45,87
PUNE_G001,Dattawadi,2023-11-28,541.372,541.4,91
PUNE_G001,Dattawadi,2023-11-29,541.371,541.4,83
PUNE_G001,Dattawadi,2023-11-30,541.369,541.39,87
PUNE_G001,Dattawadi,2023-12-01,541.366,541.39,83
PUNE_G001,Dattawadi,2023-12-02,541.37,541.4,92
PUNE_G001,Dattawadi,2023-12-03,541.37,541.4,89
PUNE_G001,Dattawadi,2023-12-04,541.369,541.4,87
PUNE_G001,Dattawadi,2023-12-05,541.368,541.39,81
PUNE_G001,Dattawadi,2023-12-06,541.369,541.41,93
PUNE_G001,Dattawadi,2023-12-07,541.363,541.39,93
PUNE_G001,Dattawadi,2023-12-08,541.364,541.39,86
PUNE_G001,Dattawadi,2023-12-09,541.366,541.4,89
PUNE_G001,Dattawadi,2023-12-10,541.365,541.4,95
PUNE_G001,Dattawadi,2023-12-11,541.364,541.4,92
PUNE_G001,Dattawadi,2023-12-12,541.363,541.39,91
PUNE_G001,Dattawadi,2023-12-13,541.365,541.39,71
PUNE_G001,Dattawadi,2023-12-14,541.367,541.38,22
PUNE_G001,Dattawadi,2023-12-15,541.365,541.4,91
PUNE_G001,Dattawadi,2023-12-16,541.363,541.39,94
PUNE_G001,Dattawadi,2023-12-17,541.365,541.4,95
PUNE_G001,Dattawadi,2023-12-18,541.369,541.41,92
PUNE_G001,Dattawadi,2023-12-19,541.366,541.4,91
PUNE_G001,Dattawadi,2023-12-20,541.366,541.39,92
PUNE_G001,Dattawadi,2023-12-21,541.355,541.38,92
PUNE_G001,Dattawadi,2023-12-22,541.361,541.4,90
PUNE_G001,Dattawadi,2023-12-23,541.357,541.39,94
PUNE_G001,Dattawadi,2023-12-24,541.359,541.39,91
PUNE_G001,Dattawadi,2023-12-25,541.361,541.4,94
PUNE_G001,Dattawadi,2023-12-26,541.361,541.4,92
PUNE_G001,Dattawadi,2023-12-27,541.363,541.39,91
PUNE_G001,Dattawadi,2023-12-28,541.365,541.4,95
PUNE_G001,Dattawadi,2023-12-29,541.366,541.4,91
PUNE_G001,Dattawadi,2023-12-30,541.367,541.4,93
PUNE_G001,Dattawadi,2023-12-31,541.366,541.4,95
PUNE_G001,Dattawadi,2024-01-01,541.361,541.4,92
PUNE_G001,Dattawadi,2024-01-02,541.366,541.4,93
PUNE_G001,Dattawadi,2024-01-03,541.368,541.39,92
PUNE_G001,Dattawadi,2024-01-04,541.364,541.39,94
PUNE_G001,Dattawadi,2024-01-05,541.358,541.39,93
PUNE_G001,Dattawadi,2024-01-06,541.361,541.39,94
PUNE_G001,Dattawadi,2024-01-07,541.375,541.41,90
PUNE_G001,Dattawadi,2024-01-08,541.367,541.4,93
PUNE_G001,Dattawadi,2024-01-09,541.37,541.42,93
PUNE_G001,Dattawadi,2024-01-10,541.366,541.39,89
PUNE_G001,Dattawadi,2024-01-11,541.368,541.4,88
PUNE_G001,Dattawadi,2024-01-12,541.362,541.4,92
PUNE_G001,Dattawadi,2024-01-13,541.364,541.39,95
PUNE_G001,Dattawadi,2024-01-14,541.362,541.39,95
PUNE_G001,Dattawadi,2024-01-15,541.356,541.39,94
PUNE_G001,Dattawadi,2024-01-16,541.356,541.39,90
PUNE_G001,Dattawadi,2024-01-17,541.356,541.38,91
PUNE_G001,Dattawadi,2024-01-18,541.357,541.4,94
PUNE_G001,Dattawadi,2024-01-19,541.356,541.39,88
PUNE_G001,Dattawadi,2024-01-20,541.352,541.38,88
PUNE_G001,Dattawadi,2024-01-21,541.355,541.39,91
PUNE_G001,Dattawadi,2024-01-22,541.353,541.38,88
PUNE_G001,Dattawadi,2024-01-23,541.357,541.39,88
PUNE_G001,Dattawadi,2024-01-24,541.353,541.39,92
PUNE_G001,Dattawadi,2024-01-25,541.351,541.39,91
PUNE_G001,Dattawadi,2024-01-26,541.352,541.39,94
PUNE_G001,Dattawadi,2024-01-27,541.354,541.4,94
PUNE_G001,Dattawadi,2024-01-28,541.358,541.4,91
PUNE_G001,Dattawadi,2024-01-29,541.363,541.4,93
PUNE_G001,Dattawadi,2024-01-30,541.36,541.39,89
PUNE_G001,Dattawadi,2024-01-31,541.364,541.41,93
PUNE_G001,Dattawadi,2024-02-01,541.36,541.39,90
PUNE_G001,Dattawadi,2024-02-02,541.36,541.4,92
PUNE_G001,Dattawadi,2024-02-03,541.356,541.39,92
PUNE_G001,Dattawadi,2024-02-04,541.358,541.4,91
PUNE_G001,Dattawadi,2024-02-05,541.36,541.39,89
PUNE_G001,Dattawadi,2024-02-06,541.372,542.99,91
PUNE_G001,Dattawadi,2024-02-07,541.352,541.39,91
PUNE_G001,Dattawadi,2024-02-08,542.18,542.99,76
PUNE_G001,Dattawadi,2024-02-09,542.99,542.99,79
PUNE_G001,Dattawadi,2024-02-10,542.99,542.99,91
PUNE_G001,Dattawadi,2024-02-11,542.99,542.99,88
PUNE_G001,Dattawadi,2024-02-12,542.99,542.99,64
PUNE_G001,Dattawadi,2024-02-13,542.99,542.99,56
PUNE_G001,Dattawadi,2024-02-14,542.99,542.99,50
PUNE_G001,Dattawadi,2024-02-15,542.99,542.99,35
PUNE_G001,Dattawadi,2024-02-16,542.99,542.99,49
PUNE_G001,Dattawadi,2024-02-17,542.99,542.99,36
PUNE_G001,Dattawadi,2024-02-18,542.99,542.99,38
PUNE_G001,Dattawadi,2024-02-19,542.99,542.99,59
PUNE_G001,Dattawadi,2024-02-20,542.99,542.99,89
PUNE_G001,Dattawadi,2024-02-21,542.99,542.99,92
PUNE_G001,Dattawadi,2024-02-22,542.99,542.99,91
PUNE_G001,Dattawadi,2024-02-23,542.99,542.99,4
PUNE_G001,Dattawadi,2024-03-26,542.599,542.62,96
PUNE_G001,Dattawadi,2024-03-27,542.597,542.63,87
PUNE_G001,Dattawadi,2024-03-28,542.599,542.63,87
PUNE_G001,Dattawadi,2024-03-29,542.601,542.63,86
PUNE_G001,Dattawadi,2024-03-30,542.606,542.63,74
PUNE_G001,Dattawadi,2024-03-31,542.604,542.63,68
PUNE_G001,Dattawadi,2024-04-01,542.6,542.62,86
PUNE_G001,Dattawadi,2024-04-02,542.599,542.62,87
PUNE_G001,Dattawadi,2024-04-03,542.604,542.63,93
PUNE_G001,Dattawadi,2024-04-04,542.606,542.63,94
PUNE_G001,Dattawadi,2024-04-05,542.596,542.62,91
PUNE_G001,Dattawadi,2024-04-06,542.606,542.67,86
PUNE_G001,Dattawadi,2024-04-07,542.604,542.63,92
PUNE_G001,Dattawadi,2024-04-08,542.601,542.62,95
PUNE_G001,Dattawadi,2024-04-09,542.599,542.63,93
PUNE_G001,Dattawadi,2024-04-10,542.595,542.63,74
PUNE_G001,Dattawadi,2024-04-11,542.602,542.63,95
PUNE_G001,Dattawadi,2024-04-12,542.606,542.63,89
PUNE_G001,Dattawadi,2024-04-13,542.603,542.64,91
PUNE_G001,Dattawadi,2024-04-14,542.602,542.63,92
PUNE_G001,Dattawadi,2024-04-15,542.602,542.63,91
PUNE_G001,Dattawadi,2024-04-16,542.604,542.63,93
PUNE_G001,Dattawadi,2024-04-17,542.606,542.63,90
PUNE_G001,Dattawadi,2024-04-18,542.604,542.63,79
PUNE_G001,Dattawadi,2024-04-19,542.605,542.63,82
PUNE_G001,Dattawadi,2024-04-20,542.609,542.63,92
PUNE_G001,Dattawadi,2024-04-21,542.614,542.64,90
PUNE_G001,Dattawadi,2024-04-22,542.612,542.63,95
PUNE_G001,Dattawadi,2024-04-23,542.607,542.63,91
PUNE_G001,Dattawadi,2024-04-24,542.605,542.63,86
PUNE_G001,Dattawadi,2024-04-25,542.605,542.63,69
PUNE_G001,Dattawadi,2024-04-26,542.6,542.63,43
PUNE_G001,Dattawadi,2024-04-27,542.607,542.63,81
PUNE_G001,Dattawadi,2024-04-28,542.607,542.63,75
PUNE_G001,Dattawadi,2024-04-29,542.606,542.63,89
PUNE_G001,Dattawadi,2024-04-30,542.607,542.63,73
PUNE_G001,Dattawadi,2024-05-01,542.604,542.62,64
PUNE_G001,Dattawadi,2024-05-02,542.602,542.63,59
PUNE_G001,Dattawadi,2024-05-03,542.609,542.63,73
PUNE_G001,Dattawadi,2024-05-04,542.608,542.63,64
PUNE_G001,Dattawadi,2024-05-05,542.613,542.63,19
PUNE_G001,Dattawadi,2024-05-06,542.608,542.62,19
PUNE_G001,Dattawadi,2024-05-07,542.611,542.63,50
PUNE_G001,Dattawadi,2024-05-08,542.611,542.64,90
PUNE_G001,Dattawadi,2024-05-09,542.615,542.67,72
PUNE_G001,Dattawadi,2024-05-10,542.65,542.82,59
PUNE_G001,Dattawadi,2024-05-11,542.597,542.64,55
PUNE_G001,Dattawadi,2024-05-12,542.583,542.6,63
PUNE_G001,Dattawadi,2024-05-13,542.581,542.6,78
PUNE_G001,Dattawadi,2024-05-14,542.579,542.6,90
PUNE_G001,Dattawadi,2024-05-15,542.58,542.61,90
PUNE_G001,Dattawadi,2024-05-16,542.581,542.6,91
PUNE_G001,Dattawadi,2024-05-17,542.58,542.6,93
PUNE_G001,Dattawadi,2024-05-18,542.582,542.6,92
PUNE_G001,Dattawadi,2024-05-19,542.601,542.66,89
PUNE_G001,Dattawadi,2024-05-20,542.511,542.65,81
PUNE_G001,Dattawadi,2024-05-21,542.071,542.11,86
PUNE_G001,Dattawadi,2024-05-22,542.062,542.09,94
PUNE_G001,Dattawadi,2024-05-23,542.063,542.09,95
PUNE_G001,Dattawadi,2024-05-24,542.062,542.09,96
PUNE_G001,Dattawadi,2024-05-25,542.058,542.08,95
PUNE_G001,Dattawadi,2024-05-26,542.063,542.09,96
PUNE_G001,Dattawadi,2024-05-27,542.059,542.08,94
PUNE_G001,Dattawadi,2024-05-28,542.061,542.08,91
PUNE_G001,Dattawadi,2024-05-29,542.06,542.08,63
PUNE_G001,Dattawadi,2024-08-22,542.22,542.48,13
PUNE_G001,Dattawadi,2024-08-23,542.152,542.19,44
PUNE_G001,Dattawadi,2024-08-24,543.228,545.88,57
PUNE_G001,Dattawadi,2024-08-25,545.791,546.12,58
PUNE_G001,Dattawadi,2024-08-26,545.568,545.8,58
PUNE_G001,Dattawadi,2024-08-27,544.878,545.26,78
PUNE_G001,Dattawadi,2024-08-28,544.324,545.16,86
PUNE_G001,Dattawadi,2024-08-29,543.228,543.35,85
PUNE_G001,Dattawadi,2024-08-30,543.414,543.57,84
PUNE_G001,Dattawadi,2024-08-31,543.041,543.18,83
PUNE_G001,Dattawadi,2024-09-01,542.253,542.56,83
PUNE_G001,Dattawadi,2024-09-02,542.381,542.76,85
PUNE_G001,Dattawadi,2024-09-03,542.635,542.84,83
PUNE_G001,Dattawadi,2024-09-04,542.195,542.23,72
PUNE_G001,Dattawadi,2024-09-05,543.008,544.63,77
PUNE_G001,Dattawadi,2024-09-06,544.325,544.69,77
PUNE_G001,Dattawadi,2024-09-07,543.349,543.48,76
PUNE_G001,Dattawadi,2024-09-08,542.26,542.79,64
PUNE_G001,Dattawadi,2024-09-09,542.16,542.2,72
PUNE_G001,Dattawadi,2024-09-10,542.166,542.34,80
PUNE_G001,Dattawadi,2024-09-11,542.612,542.71,72
PUNE_G001,Dattawadi,2024-09-12,542.721,542.8,82
PUNE_G001,Dattawadi,2024-09-13,542.633,542.72,74
PUNE_G001,Dattawadi,2024-09-14,542.254,542.41,79
PUNE_G001,Dattawadi,2024-09-15,542.183,542.28,82
PUNE_G001,Dattawadi,2024-09-16,542.147,542.2,86
PUNE_G001,Dattawadi,2024-09-17,542.502,543.15,80
PUNE_G001,Dattawadi,2024-09-18,542.309,542.93,77
PUNE_G001,Dattawadi,2024-09-19,542.102,542.14,79
PUNE_G001,Dattawadi,2024-09-20,542.101,542.14,70
PUNE_G001,Dattawadi,2024-09-21,542.096,542.13,80
PUNE_G001,Dattawadi,2024-09-22,542.105,542.32,80
PUNE_G001,Dattawadi,2024-09-23,542.166,542.36,79
PUNE_G001,Dattawadi,2024-09-24,542.216,542.4,75
PUNE_G001,Dattawadi,2024-09-25,542.476,544.44,73
PUNE_G001,Dattawadi,2024-09-26,543.469,544.56,64
PUNE_G001,Dattawadi,2024-09-30,542.605,542.71,37
PUNE_G001,Dattawadi,2024-10-01,542.566,542.71,78
PUNE_G001,Dattawadi,2024-10-02,542.463,542.56,72
PUNE_G001,Dattawadi,2024-10-03,542.681,542.96,68
PUNE_G001,Dattawadi,2024-10-04,542.827,542.99,80
PUNE_G001,Dattawadi,2024-10-05,542.502,542.8,73
PUNE_G001,Dattawadi,2024-10-06,542.316,542.35,76
PUNE_G001,Dattawadi,2024-10-07,542.302,542.34,75
PUNE_G001,Dattawadi,2024-10-08,542.303,542.33,75
PUNE_G001,Dattawadi,2024-10-09,542.294,542.33,80
PUNE_G001,Dattawadi,2024-10-10,542.291,542.32,65
PUNE_G001,Dattawadi,2024-10-11,542.293,542.32,76
PUNE_G001,Dattawadi,2024-10-12,542.297,542.33,57
PUNE_G001,Dattawadi,2024-10-13,542.292,542.33,71
PUNE_G001,Dattawadi,2024-10-14,542.303,542.33,59
PUNE_G001,Dattawadi,2024-10-15,542.305,542.33,68
PUNE_G001,Dattawadi,2024-10-16,542.296,542.32,66
PUNE_G001,Dattawadi,2024-10-17,542.29,542.31,73
PUNE_G001,Dattawadi,2024-10-18,542.29,542.32,67
PUNE_G001,Dattawadi,2024-10-19,542.287,542.31,68
PUNE_G001,Dattawadi,2024-10-20,542.289,542.31,76
PUNE_G001,Dattawadi,2024-10-21,542.291,542.32,54
PUNE_G001,Dattawadi,2024-10-22,542.288,542.32,65
PUNE_G001,Dattawadi,2024-10-23,542.305,542.35,66
PUNE_G001,Dattawadi,2024-10-24,542.281,542.31,76
PUNE_G001,Dattawadi,2024-10-25,542.279,542.31,72
PUNE_G001,Dattawadi,2024-10-26,542.286,542.33,64
PUNE_G001,Dattawadi,2024-10-27,542.285,542.32,61
PUNE_G001,Dattawadi,2024-10-28,542.274,542.32,61
PUNE_G001,Dattawadi,2024-10-29,542.272,542.32,53
PUNE_G001,Dattawadi,2024-10-30,542.28,542.32,59
PUNE_G001,Dattawadi,2024-10-31,542.281,542.31,72
PUNE_G001,Dattawadi,2024-11-01,542.279,542.3,50
PUNE_G001,Dattawadi,2024-11-02,542.276,542.31,63
PUNE_G001,Dattawadi,2024-11-03,542.271,542.31,55
PUNE_G001,Dattawadi,2024-11-04,542.269,542.3,56
PUNE_G001,Dattawadi,2024-11-05,542.273,542.3,58
PUNE_G001,Dattawadi,2024-11-06,542.273,542.3,63
PUNE_G001,Dattawadi,2024-11-07,542.268,542.3,52
PUNE_G001,Dattawadi,2024-11-08,542.274,542.31,62
PUNE_G001,Dattawadi,2024-11-09,542.271,542.3,55
PUNE_G001,Dattawadi,2024-11-10,542.271,542.3,56
PUNE_G001,Dattawadi,2024-11-11,542.271,542.29,63
PUNE_G001,Dattawadi,2024-11-12,542.267,542.3,62
PUNE_G001,Dattawadi,2024-11-13,542.266,542.3,69
PUNE_G001,Dattawadi,2024-11-14,542.264,542.3,58
PUNE_G001,Dattawadi,2024-11-15,542.265,542.3,59
PUNE_G001,Dattawadi,2024-11-16,542.275,542.31,62
PUNE_G001,Dattawadi,2024-11-17,542.262,542.3,56
PUNE_G001,Dattawadi,2024-11-18,542.265,542.28,31
PUNE_G001,Dattawadi,2024-11-19,542.256,542.3,31
PUNE_G001,Dattawadi,2024-11-20,542.256,542.3,25
PUNE_G001,Dattawadi,2024-11-21,542.258,542.28,24
PUNE_G001,Dattawadi,2024-11-22,542.26,542.29,27
PUNE_G001,Dattawadi,2024-11-23,542.257,542.29,25
PUNE_G001,Dattawadi,2024-11-24,542.265,542.3,31
PUNE_G001,Dattawadi,2024-11-25,542.257,542.29,29
PUNE_G001,Dattawadi,2024-11-26,542.257,542.29,27
PUNE_G001,Dattawadi,2024-11-27,542.261,542.29,35
PUNE_G001,Dattawadi,2024-11-28,542.256,542.28,29
PUNE_G001,Dattawadi,2024-11-29,542.26,542.29,30
PUNE_G001,Dattawadi,2024-11-30,542.258,542.34,26
PUNE_G001,Dattawadi,2024-12-01,542.261,542.29,29
PUNE_G001,Dattawadi,2024-12-02,542.267,542.31,32
PUNE_G001,Dattawadi,2024-12-03,542.264,542.28,42
PUNE_G001,Dattawadi,2024-12-04,542.266,542.29,41
PUNE_G001,Dattawadi,2024-12-05,542.266,542.31,63
PUNE_G001,Dattawadi,2024-12-06,542.27,542.29,42
PUNE_G001,Dattawadi,2024-12-07,542.267,542.29,61
PUNE_G001,Dattawadi,2024-12-08,542.263,542.3,55
PUNE_G001,Dattawadi,2024-12-09,542.26,542.29,61
PUNE_G001,Dattawadi,2024-12-10,542.26,542.28,59
PUNE_G001,Dattawadi,2024-12-11,542.261,542.29,52
PUNE_G001,Dattawadi,2024-12-12,542.252,542.29,53
PUNE_G001,Dattawadi,2024-12-13,542.257,542.29,42
PUNE_G001,Dattawadi,2024-12-14,542.258,542.29,56
PUNE_G001,Dattawadi,2024-12-15,542.26,542.29,59
PUNE_G001,Dattawadi,2024-12-16,542.262,542.29,72
PUNE_G001,Dattawadi,2024-12-17,542.26,542.29,73
PUNE_G001,Dattawadi,2024-12-18,542.261,542.29,49
PUNE_G001,Pimpale Gurav,2022-02-12,549.107,549.13,10
PUNE_G001,Pimpale Gurav,2022-02-13,549.082,549.09,24
PUNE_G001,Pimpale Gurav,2022-02-14,549.045,549.08,24
PUNE_G001,Pimpale Gurav,2022-02-15,549.013,549.03,22
PUNE_G001,Pimpale Gurav,2022-02-16,548.998,549.02,24
PUNE_G001,Pimpale Gurav,2022-02-17,548.97,548.99,22
PUNE_G001,Pimpale Gurav,2022-02-18,548.965,548.98,23
PUNE_G001,Pimpale Gurav,2022-02-19,548.944,548.96,24
PUNE_G001,Pimpale Gurav,2022-02-20,548.972,549.0,23
PUNE_G001,Pimpale Gurav,2022-02-21,548.96,549.0,23
PUNE_G001,Pimpale Gurav,2022-02-22,548.931,548.95,23
PUNE_G001,Pimpale Gurav,2022-02-23,548.93,548.95,22
PUNE_G001,Pimpale Gurav,2022-02-24,548.917,548.94,24
PUNE_G001,Pimpale Gurav,2022-02-25,548.89,548.91,23
PUNE_G001,Pimpale Gurav,2022-02-26,548.848,548.87,24
PUNE_G001,Pimpale Gurav,2022-02-27,548.842,548.88,24
PUNE_G001,Pimpale Gurav,2022-02-28,548.819,548.91,24
PUNE_G001,Pimpale Gurav,2022-03-01,548.846,548.95,23
PUNE_G001,Pimpale Gurav,2022-03-02,548.81,548.81,19
PUNE_G001,Pimpale Gurav,2022-03-03,548.81,548.81,22
PUNE_G001,Pimpale Gurav,2022-03-04,548.81,548.81,24
